face_images_1,face_images_2,pos_1,pos_2,trials_30.thisRepN,trials_30.thisTrialN,trials_30.thisN,trials_30.thisIndex,main_1.thisRepN,main_1.thisTrialN,main_1.thisN,main_1.thisIndex,main_2.thisRepN,main_2.thisTrialN,main_2.thisN,main_2.thisIndex,main_3.thisRepN,main_3.thisTrialN,main_3.thisN,main_3.thisIndex,main_4.thisRepN,main_4.thisTrialN,main_4.thisN,main_4.thisIndex,thisRow.t,notes,Instruction.started,text_Welcome.started,key_space.started,Instruction.stopped,key_space.keys,key_space.rt,key_space.duration,gap.started,text_gap.started,gap.stopped,plus.started,plus__.started,plus.stopped,trial_30.started,image_1.started,image_2.started,trial_resp.started,image_1.stopped,image_2.stopped,trial_30.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,text_gap.stopped,plus__.stopped,Instruction_1.started,text_instruct.started,space_resp.started,Instruction_1.stopped,space_resp.keys,space_resp.rt,space_resp.duration,gap_1.started,gap__1.started,gap__1.stopped,gap_1.stopped,plus_1.started,plus__1.started,plus__1.stopped,plus_1.stopped,Block_1.started,image_1_set_1.started,image_2_set_1.started,resp_1.started,image_1_set_1.stopped,image_2_set_1.stopped,Block_1.stopped,resp_1.keys,resp_1.rt,resp_1.duration,Instuct_2.started,text_block2.started,space_resp_2.started,Instuct_2.stopped,space_resp_2.keys,space_resp_2.rt,space_resp_2.duration,gap_2.started,gap__2.started,gap__2.stopped,gap_2.stopped,plus_2.started,plus__2.started,plus__2.stopped,plus_2.stopped,Block_2.started,image_1_set_2.started,image_2_set_2.started,resp_2.started,image_1_set_2.stopped,image_2_set_2.stopped,Block_2.stopped,resp_2.keys,resp_2.rt,resp_2.duration,Instruct_3.started,text_block3.started,space_resp_3.started,Instruct_3.stopped,space_resp_3.keys,space_resp_3.rt,space_resp_3.duration,gap_3.started,gap__3.started,gap__3.stopped,gap_3.stopped,plus_3.started,plus__3.started,plus__3.stopped,plus_3.stopped,Block_3.started,image_1_set_3.started,image_2_set_3.started,resp_3.started,image_1_set_3.stopped,image_2_set_3.stopped,Block_3.stopped,resp_3.keys,resp_3.rt,resp_3.duration,Instruct_4.started,text_block4.started,space_resp_4.started,Instruct_4.stopped,space_resp_4.keys,space_resp_4.rt,space_resp_4.duration,gap_4.started,gap__4.started,gap_4.stopped,plus_4.started,plus___4.started,plus_4.stopped,Block_4.started,image_1_set_4.started,image_2_set_4.started,resp_4.started,image_1_set_4.stopped,image_2_set_4.stopped,Block_4.stopped,resp_4.keys,resp_4.rt,resp_4.duration,gap__4.stopped,plus___4.stopped,end.started,text_3.started,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
images/18n.tiff,images/18n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,19,19,25,,,,,,,,,,,,,,,,,200.96656909999996,,,,,,,,,200.95327170000002,200.96656909999996,201.45000969999995,201.45001869999993,201.46614789999995,201.6503968,201.6504339,201.6736725,201.6736725,201.6736725,202.18273349999998,202.18273349999998,203.1342871,['z'],[1.444060899999954],[None],201.46614789999995,201.6736725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/5n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,20,20,13,,,,,,,,,,,,,,,,,203.14916920000002,,,,,,,,,203.13553399999995,203.14916920000002,203.63211239999993,203.6321231,203.64873040000003,203.8332337,203.8332823,203.85639710000004,203.85639710000004,203.85639710000004,204.36537759999993,204.36537759999993,205.35026779999993,['m'],[1.4855681999999888],[None],203.64873040000003,203.85639710000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/4n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,21,21,19,,,,,,,,,,,,,,,,,205.36510679999998,,,,,,,,,205.35164430000003,205.36510679999998,205.84826019999997,205.84827030000002,205.8646673,206.04884650000002,206.04888979999993,206.07032639999994,206.07032639999994,206.07032639999994,206.5812596,206.5812596,207.56627199999997,['z'],[1.479325499999959],[None],205.8646673,206.07032639999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/18n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,22,22,18,,,,,,,,,,,,,,,,,207.58092629999993,,,,,,,,,207.56729349999995,207.58092629999993,208.06428809999994,208.06429969999994,208.08042840000002,208.2651507,208.26519909999996,208.28829360000003,208.28829360000003,208.28829360000003,208.7972825,208.7972825,210.24698440000003,['m'],[1.949256699999978],[None],208.08042840000002,208.28829360000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,23,23,22,,,,,,,,,,,,,,,,,210.26318569999995,,,,,,,,,210.24723379999995,210.26318569999995,210.7476062,210.7476661,210.7633206,210.9477212,210.9477721,210.97083000000003,210.97083000000003,210.97083000000003,211.4796832,211.4796832,212.46338980000002,['z'],[1.4912941000000046],[None],210.7633206,210.97083000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/5n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,24,24,9,,,,,,,,,,,,,,,,,212.4790135,,,,,,,,,212.46363309999998,212.4790135,212.9635017,212.9635437,212.97915519999998,213.16351819999994,213.16356439999998,213.1861214,213.1861214,213.1861214,213.69572,213.69572,214.8793301,['m'],[1.6916660999999067],[None],212.97915519999998,213.1861214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/4n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,25,25,3,,,,,,,,,,,,,,,,,214.89507199999997,,,,,,,,,214.879796,214.89507199999997,215.3794052,215.3794492,215.3950822,215.57927479999995,215.57931749999995,215.60178149999996,215.60178149999996,215.60178149999996,216.11156390000002,216.11156390000002,217.02792189999997,['z'],[1.4203435000000582],[None],215.3950822,215.60178149999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/18n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,26,26,10,,,,,,,,,,,,,,,,,217.04430069999995,,,,,,,,,217.02819759999994,217.04430069999995,217.52863469999994,217.5286802,217.54442360000002,217.72853419999996,217.72858100000002,217.75166029999997,217.75166029999997,217.75166029999997,218.26086500000002,218.26086500000002,219.12752840000002,['m'],[1.3657676999999921],[None],217.54442360000002,217.75166029999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,27,27,11,,,,,,,,,,,,,,,,,219.14363699999996,,,,,,,,,219.12777439999996,219.14363699999996,219.62803839999998,219.62808419999993,219.64375379999996,219.82783790000002,219.82788409999995,219.85089169999998,219.85089169999998,219.85089169999998,220.3601398,220.3601398,221.52662149999998,['z'],[1.6591461000000436],[None],219.64375379999996,219.85089169999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,28,28,5,,,,,,,,,,,,,,,,,221.54295099999996,,,,,,,,,221.5268815,221.54295099999996,222.02717890000002,222.02722579999994,222.04293639999997,222.22719720000003,222.22724479999994,222.2500048,222.2500048,222.2500048,222.7593314,222.7593314,223.70929289999998,['m'],[1.4521665000000894],[None],222.04293639999997,222.2500048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/18n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,29,29,2,,,,,,,,,,,,,,,,,223.72529489999994,,,,,,,,,223.70953619999995,223.72529489999994,224.20987710000003,224.20993579999998,224.225479,224.40977170000002,224.40981229999994,224.4324717,224.4324717,224.4324717,224.94199599999996,224.94199599999996,228.07466170000004,['m'],[3.6289887000000363],[None],224.225479,224.4324717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.07496499999996,228.0908963,228.0908963,240.12229439999993,space,12.026764200000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,0,0,0,4,,,,,,,,,,,,,240.13687720000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.1313766,240.13687720000001,240.63684570000004,240.62101579999995,240.62107609999993,240.63684570000004,240.8720057,240.8209119,240.82096039999993,240.8720057,240.8720057,240.8720057,241.3864934,241.3864934,243.76975020000003,['z'],[2.885452600000008],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,0,1,1,1,,,,,,,,,,,,,243.78556220000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.77068019999996,243.78556220000002,244.28556369999995,244.26995089999997,244.26999670000004,244.28556369999995,244.49062450000002,244.46976219999993,244.4698027,244.49062450000002,244.49062450000002,244.49062450000002,245.00204779999996,245.00204779999996,245.9689189,['m'],[1.4676468000000114],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,0,2,2,5,,,,,,,,,,,,,245.98478359999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.96944579999996,245.98478359999996,246.48479819999994,246.46909490000002,246.46915269999994,246.48479819999994,246.69232819999996,246.66902179999994,246.66906449999993,246.69232819999996,246.69232819999996,246.69232819999996,247.2013215,247.2013215,248.5364037,['z'],[1.8416515000000118],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,0,3,3,3,,,,,,,,,,,,,248.55089029999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.53790429999998,248.55089029999993,249.0507214,249.03484229999998,249.03488369999997,249.0507214,249.25720610000002,249.23495380000003,249.2350015,249.25720610000002,249.25720610000002,249.25720610000002,249.7671419,249.7671419,250.75248199999993,['m'],[1.4923681000000215],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,0,4,4,0,,,,,,,,,,,,,250.7668299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.75401689999995,250.7668299,251.26664390000002,251.25086429999993,251.2509058,251.26664390000002,251.47401769999993,251.45099950000002,251.4510502,251.47401769999993,251.47401769999993,251.47401769999993,251.98299709999998,251.98299709999998,252.88302089999996,['z'],[1.4037485999999717],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,0,5,5,2,,,,,,,,,,,,,252.8992751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.88329879999998,252.8992751,253.3992801,253.3834122,253.3834536,253.3992801,253.60541419999998,253.5831556,253.58318709999998,253.60541419999998,253.60541419999998,253.60541419999998,254.11545740000003,254.11545740000003,255.26725600000003,['m'],[1.6481842000000597],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,1,0,6,5,,,,,,,,,,,,,255.28189919999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.26887749999997,255.28189919999994,255.78172720000003,255.76600739999998,255.7660477,255.78172720000003,255.99180619999998,255.9659509,255.96599209999994,255.99180619999998,255.99180619999998,255.99180619999998,256.4982603,256.4982603,257.63312360000003,['z'],[1.6302173999999923],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,1,1,7,3,,,,,,,,,,,,,257.6478884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.6346854,257.6478884,258.14773510000003,258.1315695,258.1316105,258.14773510000003,258.3543579,258.33192089999994,258.33197809999996,258.3543579,258.3543579,258.3543579,258.86418710000004,258.86418710000004,260.5318705,['m'],[2.171151899999927],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,1,2,8,2,,,,,,,,,,,,,260.54688859999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.5334863,260.54688859999993,261.04676979999994,261.0308901,261.0309318,261.04676979999994,261.25303849999995,261.2308201,261.2308757,261.25303849999995,261.25303849999995,261.25303849999995,261.7629705,261.7629705,262.814729,['z'],[1.5527577000000292],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,1,3,9,4,,,,,,,,,,,,,262.8293405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.81629519999996,262.8293405,263.32925989999995,263.31356579999994,263.31360739999997,263.32925989999995,263.535723,263.5135075,263.51354839999993,263.535723,263.535723,263.535723,264.0455448999999,264.0455448999999,265.08047819999996,['z'],[1.5344407999999703],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,1,4,10,1,,,,,,,,,,,,,265.0954181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0822258,265.0954181,265.59527959999997,265.5793928,265.57943470000004,265.59527959999997,265.80079429999995,265.77939939999993,265.7794555,265.80079429999995,265.80079429999995,265.80079429999995,266.3115684,266.3115684,267.1633774,['m'],[1.3570226000000503],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,1,5,11,0,,,,,,,,,,,,,267.17797289999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.16512399999993,267.17797289999993,267.67785639999994,267.66194160000003,267.6619645,267.67785639999994,267.88428859999993,267.8621328,267.8621741,267.88428859999993,267.88428859999993,267.88428859999993,268.39412139999996,268.39412139999996,269.2963276,['z'],[1.4092117000000144],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,2,0,12,0,,,,,,,,,,,,,269.310681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.29792249999997,269.310681,269.81047099999995,269.7945325,269.79456539999995,269.81047099999995,270.01760640000003,269.9948254,269.99488,270.01760640000003,270.01760640000003,270.01760640000003,270.52689219999996,270.52689219999996,273.1933052,['z'],[3.1717859000000317],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,2,1,13,5,,,,,,,,,,,,,273.20937209999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.19381300000003,273.20937209999994,273.7093028,273.6935458,273.6935981,273.7093028,273.9150471,273.8934889,273.89353009999996,273.9150471,273.9150471,273.9150471,274.4256929,274.4256929,275.3607329999999,['z'],[1.4427224999999453],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,2,2,14,4,,,,,,,,,,,,,275.375247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.36179409999994,275.375247,275.8751151999999,275.85946959999995,275.85951329999995,275.8751151999999,276.08221039999995,276.0595063,276.0595533,276.08221039999995,276.08221039999995,276.08221039999995,276.5916769,276.5916769,277.5248187,['z'],[1.4358056000000943],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,2,3,15,3,,,,,,,,,,,,,277.5411532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.52509159999994,277.5411532,278.04120359999996,278.02541909999997,278.025465,278.04120359999996,278.24721299999993,278.22539009999997,278.2254331,278.24721299999993,278.24721299999993,278.24721299999993,278.75765440000004,278.75765440000004,281.1408267,['m'],[2.8781970999999658],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,2,4,16,2,,,,,,,,,,,,,281.15665989999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.1414376999999,281.15665989999997,281.65650279999994,281.64013129999995,281.64014779999997,281.65650279999994,281.8604705999999,281.8401878,281.840204,281.8604705999999,281.8604705999999,281.8604705999999,282.37304449999993,282.37304449999993,283.35807289999997,['z'],[1.4897304999999506],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,2,5,17,1,,,,,,,,,,,,,283.3726082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.3596813,283.3726082,283.872545,283.856915,283.85696049999996,283.872545,284.0731185,284.05603189999994,284.05604320000003,284.0731185,284.0731185,284.0731185,284.57229949999993,284.57229949999993,285.3574289,['m'],[1.2684432999999444],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,3,0,18,5,,,,,,,,,,,,,285.37195419999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.3590444999999,285.37195419999995,285.87190100000004,285.8562652,285.8563244,285.87190100000004,286.07853370000004,286.0561601,286.05620489999995,286.07853370000004,286.07853370000004,286.07853370000004,286.58841809999996,286.58841809999996,287.456578,['z'],[1.3670505000000048],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,3,1,19,4,,,,,,,,,,,,,287.4713636999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.45816199999996,287.4713636999999,287.971103,287.955523,287.9555645,287.971103,288.1776534,288.1555731,288.15561959999997,288.1776534,288.1776534,288.1776534,288.68743309999996,288.68743309999996,289.98920989999993,['z'],[1.8041917000000467],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,3,2,20,3,,,,,,,,,,,,,290.0039334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.99065849999994,290.0039334,290.5038014,290.48809739999996,290.48814469999996,290.5038014,290.71056949999996,290.68798839999994,290.6880287999999,290.71056949999996,290.71056949999996,290.71056949999996,291.2201419,291.2201419,295.1542017,['m'],[4.431057799999962],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,3,3,21,0,,,,,,,,,,,,,295.16883479999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.1557737,295.16883479999996,295.6686521,295.6530316,295.6530733,295.6686521,295.8744542,295.8529957,295.8530374,295.8744542,295.8744542,295.8744542,296.3851847,296.3851847,297.886549,['z'],[1.9956174000000146],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,3,4,22,1,,,,,,,,,,,,,297.90125029999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.8880996,297.90125029999996,298.4009792,298.3854621,298.3855051,298.4009792,298.610965,298.5855267,298.58558009999996,298.610965,298.610965,298.610965,299.1176172,299.1176172,300.93546369999996,['m'],[2.3073356999999532],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,3,5,23,2,,,,,,,,,,,,,300.95025259999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.9370465,300.95025259999994,301.4502147,301.43451350000004,301.43455850000004,301.4502147,301.6560443,301.63438460000003,301.6344301,301.6560443,301.6560443,301.6560443,302.1665601,302.1665601,305.10051930000003,['z'],[3.429591099999925],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,4,0,24,3,,,,,,,,,,,,,305.11543720000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.1017626,305.11543720000003,305.61542000000003,305.5998159,305.5998635,305.61542000000003,305.8221699,305.79968379999997,305.7997281,305.8221699,305.8221699,305.8221699,306.33193049999994,306.33193049999994,307.8000497,['m'],[1.9678063999999722],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
