face_images_1,face_images_2,pos_1,pos_2,trials_30.thisRepN,trials_30.thisTrialN,trials_30.thisN,trials_30.thisIndex,main_1.thisRepN,main_1.thisTrialN,main_1.thisN,main_1.thisIndex,main_2.thisRepN,main_2.thisTrialN,main_2.thisN,main_2.thisIndex,main_3.thisRepN,main_3.thisTrialN,main_3.thisN,main_3.thisIndex,main_4.thisRepN,main_4.thisTrialN,main_4.thisN,main_4.thisIndex,thisRow.t,notes,Instruction.started,text_Welcome.started,key_space.started,Instruction.stopped,key_space.keys,key_space.rt,key_space.duration,gap.started,text_gap.started,gap.stopped,plus.started,plus__.started,plus.stopped,trial_30.started,image_1.started,image_2.started,trial_resp.started,image_1.stopped,image_2.stopped,trial_30.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,text_gap.stopped,plus__.stopped,Instruction_1.started,text_instruct.started,space_resp.started,Instruction_1.stopped,space_resp.keys,space_resp.rt,space_resp.duration,gap_1.started,gap__1.started,gap_1.stopped,plus_1.started,plus__1.started,plus_1.stopped,Block_1.started,image_1_set_1.started,image_2_set_1.started,resp_1.started,image_1_set_1.stopped,image_2_set_1.stopped,Block_1.stopped,resp_1.keys,resp_1.rt,resp_1.duration,gap__1.stopped,plus__1.stopped,Instuct_2.started,text_block2.started,space_resp_2.started,Instuct_2.stopped,space_resp_2.keys,space_resp_2.rt,space_resp_2.duration,gap_2.started,gap__2.started,gap_2.stopped,plus_2.started,plus__2.started,plus_2.stopped,Block_2.started,image_1_set_2.started,image_2_set_2.started,resp_2.started,image_1_set_2.stopped,image_2_set_2.stopped,Block_2.stopped,resp_2.keys,resp_2.rt,resp_2.duration,gap__2.stopped,plus__2.stopped,Instruct_3.started,text_block3.started,space_resp_3.started,Instruct_3.stopped,space_resp_3.keys,space_resp_3.rt,space_resp_3.duration,gap_3.started,gap__3.started,gap_3.stopped,plus_3.started,plus__3.started,plus_3.stopped,Block_3.started,image_1_set_3.started,image_2_set_3.started,resp_3.started,image_1_set_3.stopped,image_2_set_3.stopped,Block_3.stopped,resp_3.keys,resp_3.rt,resp_3.duration,gap__3.stopped,plus__3.stopped,Instruct_4.started,text_block4.started,space_resp_4.started,Instruct_4.stopped,space_resp_4.keys,space_resp_4.rt,space_resp_4.duration,gap_4.started,gap__4.started,gap_4.stopped,plus_4.started,plus___4.started,plus_4.stopped,Block_4.started,image_1_set_4.started,image_2_set_4.started,resp_4.started,image_1_set_4.stopped,image_2_set_4.stopped,Block_4.stopped,resp_4.keys,resp_4.rt,resp_4.duration,gap__4.stopped,plus___4.stopped,end.started,text_3.started,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
images/4n.tiff,images/18n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,19,19,2,,,,,,,,,,,,,,,,,54.89229240000003,,,,,,,,,54.87876620000003,54.89229240000003,55.37637219999999,55.376419699999985,55.392134,55.57626429999999,55.576308900000015,55.59778210000002,55.59778210000002,55.59778210000002,56.10850529999999,56.10850529999999,56.81074380000001,['m'],[1.2063413999999852],[None],55.392134,55.59778210000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/18n.tiff,images/18n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,20,20,15,,,,,,,,,,,,,,,,,56.82490910000001,,,,,,,,,56.81202160000004,56.82490910000001,57.3090909,57.309133599999996,57.324733700000024,57.509534099999996,57.50957970000002,57.52962869999999,57.52962869999999,57.52962869999999,58.04125920000001,58.04125920000001,58.70944860000003,['z'],[1.1706573999999819],[None],57.324733700000024,57.52962869999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/18n.tiff,images/4n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,21,21,29,,,,,,,,,,,,,,,,,58.72425270000002,,,,,,,,,58.71071470000004,58.72425270000002,59.20844890000001,59.208490900000015,59.2240946,59.40828060000001,59.40831910000003,59.428854400000034,59.428854400000034,59.428854400000034,59.94062230000003,59.94062230000003,60.392492300000015,['m'],[0.9589900999999941],[None],59.2240946,59.428854400000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/4n.tiff,images/4n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,22,22,19,,,,,,,,,,,,,,,,,60.40692519999999,,,,,,,,,60.39378220000003,60.40692519999999,60.89126780000004,60.89130640000002,60.90697180000001,61.09125270000004,61.09129810000002,61.11354270000004,61.11354270000004,61.11354270000004,61.62335280000002,61.62335280000002,65.80582140000001,['z'],[4.682487700000024],[None],60.90697180000001,61.11354270000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/5n.tiff,images/18n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,23,23,21,,,,,,,,,,,,,,,,,65.8217204,,,,,,,,,65.8063191,65.8217204,66.30616550000002,66.30620820000001,66.32179070000001,66.50586390000001,66.5059124,66.5277759,66.5277759,66.5277759,67.03831059999999,67.03831059999999,67.656522,['m'],[1.124478599999975],[None],66.32179070000001,66.5277759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/10n.tiff,images/18n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,24,24,23,,,,,,,,,,,,,,,,,67.67128580000002,,,,,,,,,67.6576794,67.67128580000002,68.15555900000004,68.15560140000002,68.17103230000004,68.35561490000003,68.35566420000004,68.3779462,68.3779462,68.3779462,68.88769990000003,68.88769990000003,69.37275270000004,['m'],[0.9780910000000063],[None],68.17103230000004,68.3779462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/10n.tiff,images/5n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,25,25,27,,,,,,,,,,,,,,,,,69.3875299,,,,,,,,,69.37403610000001,69.3875299,69.87167950000003,69.8717246,69.88736650000004,70.07145109999999,70.07149150000004,70.09267540000002,70.09267540000002,70.09267540000002,70.60379900000004,70.60379900000004,71.35417360000002,['m'],[1.2560555000000022],[None],69.88736650000004,70.09267540000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/4n.tiff,images/5n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,26,26,16,,,,,,,,,,,,,,,,,71.36999810000003,,,,,,,,,71.35471870000003,71.36999810000003,71.853587,71.85359770000002,71.86981589999999,72.0537084,72.0537309,72.07487330000004,72.07487330000004,72.07487330000004,72.58643330000001,72.58643330000001,73.40321920000002,['m'],[1.3224821999999676],[None],71.86981589999999,72.07487330000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/5n.tiff,images/4n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,27,27,4,,,,,,,,,,,,,,,,,73.4191103,,,,,,,,,73.40365600000001,73.4191103,73.90360980000003,73.90365030000004,73.91931870000002,74.1035364,74.10358869999999,74.12646520000004,74.12646520000004,74.12646520000004,74.63575650000001,74.63575650000001,74.987414,['m'],[0.8454944000000069],[None],73.91931870000002,74.12646520000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/18n.tiff,images/18n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,28,28,25,,,,,,,,,,,,,,,,,75.00235330000004,,,,,,,,,74.98871660000003,75.00235330000004,75.48671050000002,75.48675780000002,75.50221379999999,75.6864175,75.6864617,75.70809360000004,75.70809360000004,75.70809360000004,76.21841330000001,76.21841330000001,76.92023190000003,['z'],[1.2078571000000125],[None],75.50221379999999,75.70809360000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/10n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,29,29,11,,,,,,,,,,,,,,,,,76.9350498,,,,,,,,,76.92150280000004,76.9350498,77.41918170000002,77.4192256,77.4349168,77.6189554,77.61899149999999,77.64041320000001,77.64041320000001,77.64041320000001,78.1513089,78.1513089,79.61924440000001,['m'],[1.9642337000000225],[None],77.4349168,77.64041320000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.62012950000002,79.63427060000004,79.63427060000004,155.94431050000003,space,76.3056353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,0,0,0,2,,,,,,,,,,,,,155.96604410000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.96346540000002,155.96604410000003,156.4591031,156.4591347,156.4756661,156.6591533,156.6591912,156.71216470000002,156.71216470000002,156.71216470000002,157.22544670000002,157.22544670000002,158.9270659,['z'],[2.2040480000000002],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,0,1,1,1,,,,,,,,,,,,,158.94145080000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.92883640000002,158.94145080000004,159.42574580000002,159.42579130000001,159.44136630000003,159.62561,159.62565920000003,159.6482613,159.6482613,159.6482613,160.15769870000003,160.15769870000003,160.79297880000001,['m'],[1.1396529000000442],[None],159.44136630000003,159.6482613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,0,2,2,5,,,,,,,,,,,,,160.80746320000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.7945469,160.80746320000003,161.2916864,161.2917278,161.30729589999999,161.4916498,161.4916927,161.51302480000004,161.51302480000004,161.51302480000004,162.02382090000003,162.02382090000003,163.3251232,['z'],[1.8029080000000022],[None],161.30729589999999,161.51302480000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,0,3,3,3,,,,,,,,,,,,,163.34001410000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.3262869,163.34001410000002,163.82430240000002,163.82434870000003,163.8399442,164.02423270000003,164.02427920000002,164.0461828,164.0461828,164.0461828,164.5562289,164.5562289,165.1915924,['m'],[1.1337305000000129],[None],163.8399442,164.0461828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,0,4,4,0,,,,,,,,,,,,,165.20605970000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.19308490000003,165.20605970000003,165.6903762,165.6904222,165.70591080000003,165.89040140000003,165.8904453,165.9118052,165.9118052,165.9118052,166.42242600000003,166.42242600000003,168.6736118,['z'],[2.7562075000000164],[None],165.70591080000003,165.9118052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,0,5,5,4,,,,,,,,,,,,,168.6882119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.6751188,168.6882119,169.1724054,169.1724433,169.18817660000002,169.37239870000002,169.37243920000003,169.3951275,169.3951275,169.3951275,169.90454019999999,169.90454019999999,170.2899316,['z'],[0.8812800000000038],[None],169.18817660000002,169.3951275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,1,0,6,2,,,,,,,,,,,,,170.3043884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.29174110000002,170.3043884,170.78858460000004,170.78862780000003,170.8042294,170.9886671,170.9887137,171.0099106,171.0099106,171.0099106,171.5205092,171.5205092,172.1225867,['z'],[1.0979992999999695],[None],170.8042294,171.0099106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,1,1,7,5,,,,,,,,,,,,,172.1371684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.1240785,172.1371684,172.6214193,172.62145910000004,172.6370897,172.82127880000002,172.8213227,172.84274850000003,172.84274850000003,172.84274850000003,173.3534234,173.3534234,174.07178950000002,['z'],[1.2173472999999717],[None],172.6370897,172.84274850000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,1,2,8,0,,,,,,,,,,,,,174.0865609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0733072,174.0865609,174.5707178,174.570765,174.5863294,174.7706523,174.7706951,174.79233880000004,174.79233880000004,174.79233880000004,175.30276830000003,175.30276830000003,176.00457650000004,['z'],[1.2044017000000053],[None],174.5863294,174.79233880000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,1,3,9,1,,,,,,,,,,,,,176.0192637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0062049,176.0192637,176.5033543,176.50340040000003,176.51912420000002,176.70328030000002,176.7033245,176.72519120000004,176.72519120000004,176.72519120000004,177.2355351,177.2355351,177.70392520000001,['m'],[0.9671951000000263],[None],176.51912420000002,176.72519120000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,1,4,10,4,,,,,,,,,,,,,177.7186696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.7054271,177.7186696,178.2028027,178.2028457,178.21853850000002,178.402715,178.4027615,178.4240754,178.4240754,178.4240754,178.9348253,178.9348253,179.37006300000002,['z'],[0.9400438999999778],[None],178.21853850000002,178.4240754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,1,5,11,3,,,,,,,,,,,,,179.3848046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.3715474,179.3848046,179.8689986,179.86904530000004,179.88465740000004,180.0689319,180.068979,180.0903601,180.0903601,180.0903601,180.6009995,180.6009995,181.50267380000003,['m'],[1.4022269999999821],[None],179.88465740000004,180.0903601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,2,0,12,1,,,,,,,,,,,,,181.5174609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.50427510000003,181.5174609,182.00158340000002,182.00163129999999,182.01732200000004,182.2015085,182.20156120000001,182.22301070000003,182.22301070000003,182.22301070000003,182.7334932,182.7334932,183.56954860000002,['m'],[1.3414860999999974],[None],182.01732200000004,182.22301070000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,2,1,13,4,,,,,,,,,,,,,183.5833915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.57046710000003,183.5833915,184.06763610000002,184.0676825,184.0832845,184.26756190000003,184.26760870000004,184.28932430000003,184.28932430000003,184.28932430000003,184.79963380000004,184.79963380000004,185.1683385,['z'],[0.8673255999999583],[None],184.0832845,184.28932430000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,2,2,14,0,,,,,,,,,,,,,185.1829384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.1699431,185.1829384,185.66730080000002,185.6673507,185.682795,185.86708900000002,185.86713650000002,185.8892568,185.8892568,185.8892568,186.39912630000003,186.39912630000003,186.9176733,['z'],[1.0201741000000197],[None],185.682795,185.8892568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,2,3,15,2,,,,,,,,,,,,,186.93227490000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.9192825,186.93227490000004,187.4165342,187.4165805,187.43220210000004,187.6165307,187.6165802,187.63843400000002,187.63843400000002,187.63843400000002,188.14851630000004,188.14851630000004,188.7835778,['z'],[1.1338479000000348],[None],187.43220210000004,187.63843400000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,2,4,16,5,,,,,,,,,,,,,188.798268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.78504960000004,188.798268,189.28246710000002,189.2825107,189.29815710000003,189.48246090000004,189.482506,189.50494710000004,189.50494710000004,189.50494710000004,190.014676,190.014676,190.43344380000002,['z'],[0.9236941999999999],[None],189.29815710000003,189.50494710000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,2,5,17,3,,,,,,,,,,,,,190.4477763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.43491840000002,190.4477763,190.93197609999999,190.93202160000004,190.9475819,191.13208130000004,191.1321271,191.1544253,191.1544253,191.1544253,191.6641712,191.6641712,192.1658678,['m'],[0.9940663999999515],[None],190.9475819,191.1544253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,3,0,18,0,,,,,,,,,,,,,192.18061370000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.1673495,192.18061370000004,192.66477830000002,192.664825,192.6804818,192.8646797,192.8647231,192.88668660000002,192.88668660000002,192.88668660000002,193.3969277,193.3969277,193.7320269,['z'],[0.8301670000000172],[None],192.6804818,192.88668660000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,3,1,19,5,,,,,,,,,,,,,193.74672520000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.73349640000004,193.74672520000001,194.23092730000002,194.23097440000004,194.24651599999999,194.43082880000003,194.4308701,194.4520273,194.4520273,194.4520273,194.96310040000003,194.96310040000003,195.51501030000003,['z'],[1.0560140999999703],[None],194.24651599999999,194.4520273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,3,2,20,1,,,,,,,,,,,,,195.52955400000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.51659670000004,195.52955400000002,196.0136576,196.01369820000002,196.029341,196.2135841,196.21362870000002,196.2361715,196.2361715,196.2361715,196.74572,196.74572,198.1139404,['m'],[1.8721465000000421],[None],196.029341,196.2361715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,3,3,21,3,,,,,,,,,,,,,198.12867590000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.11544430000004,198.12867590000002,198.61283680000003,198.6128799,198.6284682,198.812722,198.8127624,198.83413660000002,198.83413660000002,198.83413660000002,199.34488930000003,199.34488930000003,200.09659190000002,['m'],[1.2507390999999757],[None],198.6284682,198.83413660000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,3,4,22,4,,,,,,,,,,,,,200.1113307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.09815400000002,200.1113307,200.59544470000003,200.59548890000002,200.61111440000002,200.7953581,200.7954011,200.8163943,200.8163943,200.8163943,201.3276459,201.3276459,201.64617200000004,['z'],[0.8122936999999979],[None],200.61111440000002,200.8163943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,3,5,23,2,,,,,,,,,,,,,201.66086660000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.64769240000004,201.66086660000002,202.1449159,202.14495980000004,202.1607133,202.34491350000002,202.34495850000002,202.3673124,202.3673124,202.3673124,202.87713230000003,202.87713230000003,203.41224210000001,['z'],[1.028987299999983],[None],202.1607133,202.3673124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,4,0,24,0,,,,,,,,,,,,,203.4269228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.41373950000002,203.4269228,203.9109995,203.91104360000003,203.92676690000002,204.1110466,204.1110936,204.13344419999999,204.13344419999999,204.13344419999999,204.64318810000003,204.64318810000003,205.06200060000003,['z'],[0.9108694999999898],[None],203.92676690000002,204.13344419999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958162,001,2024-08-01_10h03.11.420,final,2024.1.5,None,2024-08-01 10h03.17.721136 +0530,
