face_images_1,face_images_2,pos_1,pos_2,trials_30.thisRepN,trials_30.thisTrialN,trials_30.thisN,trials_30.thisIndex,main_1.thisRepN,main_1.thisTrialN,main_1.thisN,main_1.thisIndex,main_2.thisRepN,main_2.thisTrialN,main_2.thisN,main_2.thisIndex,main_3.thisRepN,main_3.thisTrialN,main_3.thisN,main_3.thisIndex,main_4.thisRepN,main_4.thisTrialN,main_4.thisN,main_4.thisIndex,thisRow.t,notes,Instruction.started,text_Welcome.started,key_space.started,Instruction.stopped,key_space.keys,key_space.rt,key_space.duration,gap.started,text_gap.started,gap.stopped,plus.started,plus__.started,plus.stopped,trial_30.started,image_1.started,image_2.started,trial_resp.started,image_1.stopped,image_2.stopped,trial_30.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,Instruction_1.started,text_instruct.started,space_resp.started,Instruction_1.stopped,space_resp.keys,space_resp.rt,space_resp.duration,gap_1.started,gap__1.started,gap_1.stopped,plus_1.started,plus__1.started,plus_1.stopped,Block_1.started,image_1_set_1.started,image_2_set_1.started,resp_1.started,image_1_set_1.stopped,image_2_set_1.stopped,Block_1.stopped,resp_1.keys,resp_1.rt,resp_1.duration,Instuct_2.started,text_block2.started,space_resp_2.started,Instuct_2.stopped,space_resp_2.keys,space_resp_2.rt,space_resp_2.duration,gap_2.started,gap__2.started,gap_2.stopped,plus_2.started,plus__2.started,plus_2.stopped,Block_2.started,image_1_set_2.started,image_2_set_2.started,resp_2.started,image_1_set_2.stopped,image_2_set_2.stopped,Block_2.stopped,resp_2.keys,resp_2.rt,resp_2.duration,Instruct_3.started,text_block3.started,space_resp_3.started,Instruct_3.stopped,space_resp_3.keys,space_resp_3.rt,space_resp_3.duration,gap_3.started,gap__3.started,gap_3.stopped,plus_3.started,plus__3.started,plus_3.stopped,Block_3.started,image_1_set_3.started,image_2_set_3.started,resp_3.started,image_1_set_3.stopped,image_2_set_3.stopped,Block_3.stopped,resp_3.keys,resp_3.rt,resp_3.duration,Instruct_4.started,text_block4.started,space_resp_4.started,Instruct_4.stopped,space_resp_4.keys,space_resp_4.rt,space_resp_4.duration,gap_4.started,gap__4.started,gap_4.stopped,plus_4.started,plus___4.started,plus_4.stopped,Block_4.started,image_1_set_4.started,image_2_set_4.started,resp_4.started,image_1_set_4.stopped,image_2_set_4.stopped,Block_4.stopped,resp_4.keys,resp_4.rt,resp_4.duration,end.started,text_3.started,text_3.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
images/5n.tiff,images/18n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,9,9,6,,,,,,,,,,,,,,,,,20.800439100000403,,,,,,,,,20.78914850000001,20.800439100000403,21.293637200000376,21.29366899999968,21.306920900000478,21.49363009999979,21.493661299999985,21.513466600000356,21.513466600000356,21.513466600000356,22.013360199999624,22.013360199999624,22.78727220000019,['m'],[1.2660513999999239],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938793,001,2024-07-31_16h52.21.770,final,2024.1.5,None,2024-07-31 16h52.24.912822 +0530,
images/18n.tiff,images/4n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,10,10,29,,,,,,,,,,,,,,,,,22.799730100000488,,,,,,,,,22.787754799999675,22.799730100000488,23.29304729999967,23.29308250000031,23.306324099999983,23.492955599999732,23.492986400000518,23.51512090000051,23.51512090000051,23.51512090000051,24.01266630000009,24.01266630000009,25.534044600000016,['m'],[2.015675500000725],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938793,001,2024-07-31_16h52.21.770,final,2024.1.5,None,2024-07-31 16h52.24.912822 +0530,
images/18n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,11,11,14,,,,,,,,,,,,,,,,,25.545371700000032,,,,,,,,,25.535079000000223,25.545371700000032,26.038920199999666,26.038953399999627,26.051930900000116,26.23897130000023,26.23900500000036,26.25814619999983,26.25814619999983,26.25814619999983,26.75843900000018,26.75843900000018,27.572273499999937,['z'],[1.3046940000003815],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938793,001,2024-07-31_16h52.21.770,final,2024.1.5,None,2024-07-31 16h52.24.912822 +0530,
images/5n.tiff,images/5n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,12,12,7,,,,,,,,,,,,,,,,,27.58501830000023,,,,,,,,,27.572837200000322,27.58501830000023,28.078260999999657,28.07829270000002,28.09120830000029,28.278133499999967,28.27816729999995,28.29751110000052,28.29751110000052,28.29751110000052,28.797825399999965,28.797825399999965,31.2775687000003,['z'],[2.9690417000001617],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938793,001,2024-07-31_16h52.21.770,final,2024.1.5,None,2024-07-31 16h52.24.912822 +0530,
images/4n.tiff,images/5n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,13,13,16,,,,,,,,,,,,,,,,,31.290213700000095,,,,,,,,,31.277916600000026,31.290213700000095,31.783747200000107,31.783777599999667,31.796787100000074,31.983558200000516,31.98358400000052,32.0002900999998,32.0002900999998,32.0002900999998,32.50328569999965,32.50328569999965,33.0382924000005,['m'],[1.0350594000001365],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938793,001,2024-07-31_16h52.21.770,final,2024.1.5,None,2024-07-31 16h52.24.912822 +0530,
images/5n.tiff,images/5n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,14,14,22,,,,,,,,,,,,,,,,,33.04960889999984,,,,,,,,,33.039318000000094,33.04960889999984,33.543068900000435,33.54310220000025,33.55638470000031,33.74307210000006,33.743101000000024,33.764848699999675,33.764848699999675,33.764848699999675,34.26278040000034,34.26278040000034,35.2237554000003,['z'],[1.446211299999959],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938793,001,2024-07-31_16h52.21.770,final,2024.1.5,None,2024-07-31 16h52.24.912822 +0530,
images/5n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,15,15,20,,,,,,,,,,,,,,,,,35.2357063999998,,,,,,,,,35.224652900000365,35.2357063999998,35.72893500000009,35.7289679000005,35.742266299999756,35.92883559999973,35.928867999999966,35.94782329999998,35.94782329999998,35.94782329999998,36.44849979999981,36.44849979999981,37.035649000000376,['m'],[1.0866021000001638],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938793,001,2024-07-31_16h52.21.770,final,2024.1.5,None,2024-07-31 16h52.24.912822 +0530,
images/4n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,16,16,17,,,,,,,,,,,,,,,,,37.04827320000004,,,,,,,,,37.03588940000009,37.04827320000004,37.54186000000027,37.54190050000034,37.55493600000045,37.74188250000043,37.74191619999965,37.76059880000048,37.76059880000048,37.76059880000048,38.26141120000011,38.26141120000011,39.00866789999964,['m'],[1.2419595999999729],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938793,001,2024-07-31_16h52.21.770,final,2024.1.5,None,2024-07-31 16h52.24.912822 +0530,
images/18n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,17,17,28,,,,,,,,,,,,,,,,,39.02090930000031,,,,,,,,,39.00923630000034,39.02090930000031,39.51451520000046,39.51454569999987,39.52750240000023,39.71459440000035,39.714627199999995,39.7330050999999,39.7330050999999,39.7330050999999,40.2341035999998,40.2341035999998,40.56853899999987,['m'],[0.830277500000193],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938793,001,2024-07-31_16h52.21.770,final,2024.1.5,None,2024-07-31 16h52.24.912822 +0530,
images/18n.tiff,images/18n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,18,18,15,,,,,,,,,,,,,,,,,40.580582599999616,,,,,,,,,40.56916790000014,40.580582599999616,41.07398869999997,41.074020799999744,41.08709210000052,41.27416170000015,41.274194599999646,41.29275419999976,41.29275419999976,41.29275419999976,41.79373450000003,41.79373450000003,42.98161110000001,['z'],[1.6859235000001718],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938793,001,2024-07-31_16h52.21.770,final,2024.1.5,None,2024-07-31 16h52.24.912822 +0530,
