face_images_1,face_images_2,pos_1,pos_2,trials_30.thisRepN,trials_30.thisTrialN,trials_30.thisN,trials_30.thisIndex,main_1.thisRepN,main_1.thisTrialN,main_1.thisN,main_1.thisIndex,main_2.thisRepN,main_2.thisTrialN,main_2.thisN,main_2.thisIndex,main_3.thisRepN,main_3.thisTrialN,main_3.thisN,main_3.thisIndex,main_4.thisRepN,main_4.thisTrialN,main_4.thisN,main_4.thisIndex,thisRow.t,notes,Instruction.started,text_Welcome.started,key_space.started,Instruction.stopped,key_space.keys,key_space.rt,key_space.duration,gap.started,text_gap.started,gap.stopped,plus.started,plus__.started,plus.stopped,trial_30.started,image_1.started,image_2.started,trial_resp.started,image_1.stopped,image_2.stopped,trial_30.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,Instruction_1.started,text_instruct.started,space_resp.started,Instruction_1.stopped,space_resp.keys,space_resp.rt,space_resp.duration,gap_1.started,gap__1.started,gap_1.stopped,plus_1.started,plus__1.started,plus_1.stopped,Block_1.started,image_1_set_1.started,image_2_set_1.started,resp_1.started,image_1_set_1.stopped,image_2_set_1.stopped,Block_1.stopped,resp_1.keys,resp_1.rt,resp_1.duration,Instuct_2.started,text_block2.started,space_resp_2.started,Instuct_2.stopped,space_resp_2.keys,space_resp_2.rt,space_resp_2.duration,gap_2.started,gap__2.started,gap_2.stopped,plus_2.started,plus__2.started,plus_2.stopped,Block_2.started,image_1_set_2.started,image_2_set_2.started,resp_2.started,image_1_set_2.stopped,image_2_set_2.stopped,Block_2.stopped,resp_2.keys,resp_2.rt,resp_2.duration,Instruct_3.started,text_block3.started,space_resp_3.started,Instruct_3.stopped,space_resp_3.keys,space_resp_3.rt,space_resp_3.duration,gap_3.started,gap__3.started,gap_3.stopped,plus_3.started,plus__3.started,plus_3.stopped,Block_3.started,image_1_set_3.started,image_2_set_3.started,resp_3.started,image_1_set_3.stopped,image_2_set_3.stopped,Block_3.stopped,resp_3.keys,resp_3.rt,resp_3.duration,Instruct_4.started,text_block4.started,space_resp_4.started,Instruct_4.stopped,space_resp_4.keys,space_resp_4.rt,space_resp_4.duration,gap_4.started,gap__4.started,gap_4.stopped,plus_4.started,plus___4.started,plus_4.stopped,Block_4.started,image_1_set_4.started,image_2_set_4.started,resp_4.started,image_1_set_4.stopped,image_2_set_4.stopped,Block_4.stopped,resp_4.keys,resp_4.rt,resp_4.duration,end.started,text_3.started,text_3.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
images/5n.tiff,images/18n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,19,19,21,,,,,,,,,,,,,,,,,59.20266149996314,,,,,,,,,59.190469799912535,59.20266149996314,59.69619960000273,59.69623169989791,59.709300499991514,59.896160000003874,59.896190400002524,59.914480799925514,59.914480799925514,59.914480799925514,60.4157123999903,60.4157123999903,60.736760600004345,['m'],[0.8106503000017256],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/18n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,20,20,14,,,,,,,,,,,,,,,,,60.74890189990401,,,,,,,,,60.737470499938354,60.74890189990401,61.24208649992943,61.24211819993798,61.255418599932455,61.44214900000952,61.44218389992602,61.461801999947056,61.461801999947056,61.461801999947056,61.96183609997388,61.96183609997388,62.21617749996949,['m'],[0.7432961999438703],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/10n.tiff,images/18n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,21,21,23,,,,,,,,,,,,,,,,,62.228455399977975,,,,,,,,,62.216926499968395,62.228455399977975,62.72172659996431,62.721759099978954,62.73498449998442,62.92160729994066,62.92163489991799,62.939714499982074,62.939714499982074,62.939714499982074,63.44124869990628,63.44124869990628,63.69677239994053,['m'],[0.75320129992906],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/5n.tiff,images/5n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,22,22,7,,,,,,,,,,,,,,,,,63.70808020001277,,,,,,,,,63.69775729998946,63.70808020001277,64.20136179996189,64.20139900001232,64.21452639997005,64.40115309995599,64.40118239994626,64.42037509998772,64.42037509998772,64.42037509998772,64.9207691999618,64.9207691999618,65.21540449990425,['z'],[0.7847634000936523],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/4n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,23,23,17,,,,,,,,,,,,,,,,,65.22741299995687,,,,,,,,,65.21614059992135,65.22741299995687,65.72079459996894,65.72082629997749,65.73407629993744,65.92066979990341,65.92070019990206,65.94012369995471,65.94012369995471,65.94012369995471,66.44028430001345,66.44028430001345,67.0004692999646,['m'],[1.0491737000411376],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/5n.tiff,images/4n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,24,24,26,,,,,,,,,,,,,,,,,67.01344149990473,,,,,,,,,67.00081200001296,67.01344149990473,67.50682639994193,67.50685869995505,67.51989619992673,67.70694959990215,67.70698139991146,67.72785509994719,67.72785509994719,67.72785509994719,68.22649439994711,68.22649439994711,68.44055729999673,['m'],[0.701762399985455],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/4n.tiff,images/18n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,25,25,18,,,,,,,,,,,,,,,,,68.45308090001345,,,,,,,,,68.44107079994865,68.45308090001345,68.94643209991045,68.94646299991291,68.95956009998918,69.1465836999705,69.14661609998439,69.16944169998169,69.16944169998169,69.16944169998169,69.66605809994508,69.66605809994508,69.89340810000431,['m'],[0.7154443999752402],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/4n.tiff,images/5n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,26,26,16,,,,,,,,,,,,,,,,,69.90599969995674,,,,,,,,,69.89380689989775,69.90599969995674,70.39921479998156,70.39924359996803,70.4125910999719,70.59916300000623,70.59919009997975,70.61794039991219,70.61794039991219,70.61794039991219,71.11883880000096,71.11883880000096,71.14580810000189,['m'],[0.5154035000596195],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/4n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,27,27,1,,,,,,,,,,,,,,,,,71.15878699999303,,,,,,,,,71.14613419992384,71.15878699999303,71.65229599992745,71.6523250999162,71.66546389996074,71.85233169991989,71.85236829996575,71.86939040001016,71.86939040001016,71.86939040001016,72.37177869991865,72.37177869991865,72.60061500000302,['m'],[0.7284984000725672],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/5n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,28,28,20,,,,,,,,,,,,,,,,,72.61169119994156,,,,,,,,,72.60154079995118,72.61169119994156,73.10536689998116,73.10539989999961,73.11834929999895,73.30524759995751,73.30528969992884,73.32438100001309,73.32438100001309,73.32438100001309,73.82476769993082,73.82476769993082,74.10614889999852,['m'],[0.7775381000246853],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/18n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,29,29,28,,,,,,,,,,,,,,,,,74.1178299000021,,,,,,,,,74.10701619996689,74.1178299000021,74.61124279990327,74.61127639992628,74.62451439991128,74.81128249992616,74.81131399993319,74.83102969999891,74.83102969999891,74.83102969999891,75.33095319999848,75.33095319999848,75.53190449997783,['m'],[0.6939091000240296],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.53229509992525,75.54416859999765,75.54416859999765,82.83683909999672,space,7.284928500070237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,0,0,0,3,,,,,,,,,,,,,82.85082439996768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.84881289990153,82.85082439996768,83.34180289995857,83.34183759998996,83.35496969998349,83.5418041999219,83.54183609993197,83.56507529993542,83.56507529993542,83.56507529993542,84.06133199995384,84.06133199995384,84.36821429990232,['m'],[0.792036599945277],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,0,1,1,1,,,,,,,,,,,,,84.38111009995919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.36872749996837,84.38111009995919,84.87449749989901,84.87452799989842,84.88778359990101,85.0744560000021,85.07448800001293,85.09399480000138,85.09399480000138,85.09399480000138,85.59407529991586,85.59407529991586,86.18133279995527,['m'],[1.0793802000116557],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,0,2,2,4,,,,,,,,,,,,,86.19381849991623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.18188079993706,86.19381849991623,86.68740749999415,86.6874414999038,86.70044469996355,86.88739729998633,86.8874322999036,86.90604079992045,86.90604079992045,86.90604079992045,87.40700309991371,87.40700309991371,87.55465579999145,['z'],[0.6349084000103176],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,0,3,3,0,,,,,,,,,,,,,87.56691709998995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.55587249994278,87.56691709998995,88.0601737999823,88.06020649999846,88.07324289996177,88.26017999998294,88.26020979997702,88.280604199972,88.280604199972,88.280604199972,88.7797053999966,88.7797053999966,88.92686919996049,['z'],[0.6363060000585392],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,0,4,4,2,,,,,,,,,,,,,88.93949699995574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.92742189997807,88.93949699995574,89.43303289997857,89.43306670000311,89.44622559996787,89.63292489992455,89.63295619993005,89.65290109999478,89.65290109999478,89.65290109999478,90.15253909991588,90.15253909991588,90.44656869990285,['z'],[0.7849465999752283],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,0,5,5,5,,,,,,,,,,,,,90.45917099993676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.44705049996264,90.45917099993676,90.9525355999358,90.95256709994283,90.96588469995186,91.15250269998796,91.15253449999727,91.17453439999372,91.17453439999372,91.17453439999372,91.67208649998065,91.67208649998065,91.94011610001326,['z'],[0.7588365999981761],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,1,0,6,5,,,,,,,,,,,,,91.95210339990444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.94126769993454,91.95210339990444,92.44536989997141,92.44539859995712,92.4585078000091,92.64534920000006,92.64538010000251,92.66570309991948,92.66570309991948,92.66570309991948,93.16500389995053,93.16500389995053,93.2600625999039,['z'],[0.5876028999919072],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,1,1,7,4,,,,,,,,,,,,,93.27157719992101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.26102709991392,93.27157719992101,93.76501639990602,93.76504989992827,93.77818789996672,93.96503359999042,93.9650687999092,93.98605409997981,93.98605409997981,93.98605409997981,94.48466159997042,94.48466159997042,94.57916459999979,['m'],[0.5869161000009626],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,1,2,8,2,,,,,,,,,,,,,94.5911145999562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.58000319998246,94.5911145999562,95.08451769989915,95.08454959990922,95.09771999996156,95.28464979992714,95.28468339995015,95.30602239992004,95.30602239992004,95.30602239992004,95.80415029998403,95.80415029998403,95.97877229994629,['z'],[0.6590558000607416],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,1,3,9,1,,,,,,,,,,,,,95.99075150000863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.97976869996637,95.99075150000863,96.48412029992323,96.4841529999394,96.49728649994358,96.68401819991414,96.68404949991964,96.7054475999903,96.7054475999903,96.7054475999903,97.20365309994668,97.20365309994668,97.24458599998616,['z'],[0.5323759999591857],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,1,4,10,0,,,,,,,,,,,,,97.25694529991597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.2452957999194,97.25694529991597,97.75033389998134,97.75036669999827,97.7635006000055,97.95021209993865,97.95024259993806,97.96862800000235,97.96862800000235,97.96862800000235,98.469757999992,98.469757999992,98.68458869995084,['z'],[0.7084306000033394],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,1,5,11,3,,,,,,,,,,,,,98.69643479993101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.68572790001053,98.69643479993101,99.18971299997065,99.18974449997768,99.20293389994185,99.38969469990116,99.38972320000175,99.41210799990222,99.41210799990222,99.41210799990222,99.90925289993174,99.90925289993174,100.19210370001383,['m'],[0.7769447000464424],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,2,0,12,0,,,,,,,,,,,,,100.20251209998969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.19306099996902,100.20251209998969,100.69604279997293,100.69607579999138,100.7090132999001,100.89604769996367,100.89607989997603,100.91389969992451,100.91389969992451,100.91389969992451,101.41565929993521,101.41565929993521,101.53725099994335,['z'],[0.6199058999773115],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,2,1,13,4,,,,,,,,,,,,,101.54875749989878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.53883370000403,101.54875749989878,102.04209949995857,102.04211489995942,102.05533040000591,102.2421020999318,102.24213379994035,102.26362679991871,102.26362679991871,102.26362679991871,102.761856899946,102.761856899946,102.89591149997432,['z'],[0.6218963999999687],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,2,2,14,1,,,,,,,,,,,,,102.90819989994634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.89668649993837,102.90819989994634,103.40185869997367,103.40189519990236,103.41491729998961,103.60173679993022,103.6017625000095,103.61858949996531,103.61858949996531,103.61858949996531,104.12140489998274,104.12140489998274,104.28236939990893,['m'],[0.6507789000170305],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,2,3,15,5,,,,,,,,,,,,,104.29462539998349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.28319459990598,104.29462539998349,104.78782209998462,104.78785429999698,104.80111709993798,104.98783200001344,104.98786499991547,105.00689939991571,105.00689939991571,105.00689939991571,105.50758330000099,105.50758330000099,105.8542922999477,['m'],[0.8387460999656469],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,2,4,16,3,,,,,,,,,,,,,105.86715199996252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.85457769990899,105.86715199996252,106.36075879994314,106.36079179996159,106.3739316998981,106.56092289998196,106.56095809990074,106.5819442999782,106.5819442999782,106.5819442999782,107.08049269998446,107.08049269998446,107.4142978999298,['m'],[0.8232998999301344],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,2,5,17,2,,,,,,,,,,,,,107.42680359992664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.41476869990584,107.42680359992664,107.92024919996038,107.92028239998035,107.93341219995636,108.12042069993913,108.12045579997357,108.14125809993129,108.14125809993129,108.14125809993129,108.63997509994078,108.63997509994078,108.94840799993835,['z'],[0.8004287000512704],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,3,0,18,4,,,,,,,,,,,,,108.9598114999244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.94951889989898,108.9598114999244,109.45298469997942,109.45301009994,109.46620029991027,109.65300039993599,109.65303099993616,109.67363370000385,109.67363370000385,109.67363370000385,110.17273509991355,110.17273509991355,110.38678479997907,['z'],[0.7077478000428528],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,3,1,19,2,,,,,,,,,,,,,110.39922069991007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.38752429990564,110.39922069991007,110.89283419994172,110.89286389993504,110.90566910000052,111.09271409991197,111.09274649992585,111.11076760001015,111.11076760001015,111.11076760001015,111.6124484000029,111.6124484000029,111.93366059998516,['z'],[0.8142630999209359],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,3,2,20,5,,,,,,,,,,,,,111.94525809993502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.93464299989864,111.94525809993502,112.43902920000255,112.43906279990915,112.45214269997086,112.63869699998759,112.63872829999309,112.65746139991097,112.65746139991097,112.65746139991097,113.1584796999814,113.1584796999814,113.37258819991257,['z'],[0.7074898000573739],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,3,3,21,1,,,,,,,,,,,,,113.3847756999312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.37310039997101,113.3847756999312,113.87850240000989,113.87853789993096,113.89147249993403,114.07830249995459,114.07833439996466,114.0969969999278,114.0969969999278,114.0969969999278,114.59787569998298,114.59787569998298,114.76060109992977,['m'],[0.6604686999926344],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,3,4,22,3,,,,,,,,,,,,,114.77124869998079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.76161739998497,114.77124869998079,115.26445049990434,115.26448349992279,115.27769269992132,115.4644083000021,115.46444089990109,115.48425579990726,115.48425579990726,115.48425579990726,115.98393290000968,115.98393290000968,116.17227199999616,['m'],[0.6818339000456035],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,3,5,23,0,,,,,,,,,,,,,116.18402669997886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.17342080001254,116.18402669997886,116.67750869994052,116.67754309996963,116.69071839994285,116.87738379999064,116.87741640000604,116.89705819997471,116.89705819997471,116.89705819997471,117.39702529995702,117.39702529995702,117.61120839999057,['z'],[0.7079233999829739],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,4,0,24,2,,,,,,,,,,,,,117.62334990000818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.61182349990122,117.62334990000818,118.11689679999836,118.11692999990191,118.13021039997693,118.31699500000104,118.31702829990536,118.33514649991412,118.33514649991412,118.33514649991412,118.83634099992923,118.83634099992923,119.13104579993524,['z'],[0.7821707000257447],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,4,1,25,5,,,,,,,,,,,,,119.14285810000729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.13222949998453,119.14285810000729,119.63657430000603,119.6366057000123,119.6495389000047,119.83629859995563,119.83632939995732,119.85963979992084,119.85963979992084,119.85963979992084,120.35599509999156,120.35599509999156,120.50470679998398,['z'],[0.6424296000041068],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,001,2024-07-30_18h51.27.814,final,2024.1.5,None,2024-07-30 18h51.31.293271 +0530,
