face_images_1,face_images_2,pos_1,pos_2,trials_30.thisRepN,trials_30.thisTrialN,trials_30.thisN,trials_30.thisIndex,main_1.thisRepN,main_1.thisTrialN,main_1.thisN,main_1.thisIndex,main_2.thisRepN,main_2.thisTrialN,main_2.thisN,main_2.thisIndex,main_3.thisRepN,main_3.thisTrialN,main_3.thisN,main_3.thisIndex,main_4.thisRepN,main_4.thisTrialN,main_4.thisN,main_4.thisIndex,thisRow.t,notes,Instruction.started,text_Welcome.started,key_space.started,Instruction.stopped,key_space.keys,key_space.rt,key_space.duration,gap.started,text_gap.started,gap.stopped,plus.started,plus__.started,plus.stopped,trial_30.started,image_1.started,image_2.started,trial_resp.started,image_1.stopped,image_2.stopped,trial_30.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,Instruction_1.started,text_instruct.started,space_resp.started,Instruction_1.stopped,space_resp.keys,space_resp.rt,space_resp.duration,gap_1.started,gap__1.started,gap_1.stopped,plus_1.started,plus__1.started,plus_1.stopped,Block_1.started,image_1_set_1.started,image_2_set_1.started,resp_1.started,image_1_set_1.stopped,image_2_set_1.stopped,Block_1.stopped,resp_1.keys,resp_1.rt,resp_1.duration,Instuct_2.started,text_block2.started,space_resp_2.started,Instuct_2.stopped,space_resp_2.keys,space_resp_2.rt,space_resp_2.duration,gap_2.started,gap__2.started,gap_2.stopped,plus_2.started,plus__2.started,plus_2.stopped,Block_2.started,image_1_set_2.started,image_2_set_2.started,resp_2.started,image_1_set_2.stopped,image_2_set_2.stopped,Block_2.stopped,resp_2.keys,resp_2.rt,resp_2.duration,Instruct_3.started,text_block3.started,space_resp_3.started,Instruct_3.stopped,space_resp_3.keys,space_resp_3.rt,space_resp_3.duration,gap_3.started,gap__3.started,gap_3.stopped,plus_3.started,plus__3.started,plus_3.stopped,Block_3.started,image_1_set_3.started,image_2_set_3.started,resp_3.started,image_1_set_3.stopped,image_2_set_3.stopped,Block_3.stopped,resp_3.keys,resp_3.rt,resp_3.duration,Instruct_4.started,text_block4.started,space_resp_4.started,Instruct_4.stopped,space_resp_4.keys,space_resp_4.rt,space_resp_4.duration,gap_4.started,gap__4.started,gap_4.stopped,plus_4.started,plus___4.started,plus_4.stopped,Block_4.started,image_1_set_4.started,image_2_set_4.started,resp_4.started,image_1_set_4.stopped,image_2_set_4.stopped,Block_4.stopped,resp_4.keys,resp_4.rt,resp_4.duration,end.started,text_3.started,text_3.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
images/4n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,9,9,17,,,,,,,,,,,,,,,,,100.99339880002663,,,,,,,,,100.98252219997812,100.99339880002663,101.48676679993514,101.48683399998117,101.50018249999266,101.68675829994027,101.68678629992064,101.70820170000661,101.70820170000661,101.70820170000661,102.20631049992517,102.20631049992517,102.91409129998647,['m'],[1.2031902000308037],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910574,001,2024-07-31_14h39.54.205,final,2024.1.5,None,2024-07-31 14h39.57.809780 +0530,
images/10n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,10,10,24,,,,,,,,,,,,,,,,,102.92602819995955,,,,,,,,,102.915120700025,102.92602819995955,103.41940789995715,103.41943919996265,103.43256859993562,103.61937859992031,103.61941039992962,103.64092649996746,103.64092649996746,103.64092649996746,104.1390231999103,104.1390231999103,105.0466749999905,['z'],[1.3985585999907926],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910574,001,2024-07-31_14h39.54.205,final,2024.1.5,None,2024-07-31 14h39.57.809780 +0530,
images/5n.tiff,images/18n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,11,11,6,,,,,,,,,,,,,,,,,105.0586873999564,,,,,,,,,105.04765009996481,105.0586873999564,105.55204919993412,105.55207959993277,105.56528009998146,105.75202329992317,105.75208559993189,105.7711197999306,105.7711197999306,105.7711197999306,106.27171399991494,106.27171399991494,107.01948769995943,['m'],[1.2364015000639483],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910574,001,2024-07-31_14h39.54.205,final,2024.1.5,None,2024-07-31 14h39.57.809780 +0530,
images/10n.tiff,images/18n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,12,12,23,,,,,,,,,,,,,,,,,107.03146470000502,,,,,,,,,107.02043919998687,107.03146470000502,107.5247274999274,107.524753900012,107.53796539991163,107.72467109991703,107.72470010002144,107.74415699997917,107.74415699997917,107.74415699997917,108.24429419997614,108.24429419997614,109.01889049995225,['z'],[1.2709451999980956],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910574,001,2024-07-31_14h39.54.205,final,2024.1.5,None,2024-07-31 14h39.57.809780 +0530,
images/5n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,13,13,5,,,,,,,,,,,,,,,,,109.03075719997287,,,,,,,,,109.01987079996616,109.03075719997287,109.52416729996912,109.5241952999495,109.53731229994446,109.7239596999716,109.72398829995655,109.74250839999877,109.74250839999877,109.74250839999877,110.24363509996329,110.24363509996329,113.28399079991505,['z'],[3.528609599918127],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910574,001,2024-07-31_14h39.54.205,final,2024.1.5,None,2024-07-31 14h39.57.809780 +0530,
images/10n.tiff,images/5n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,14,14,27,,,,,,,,,,,,,,,,,113.29609840002377,,,,,,,,,113.2849811000051,113.29609840002377,113.78931099991314,113.78934399993159,113.8024701999966,113.98939230001997,113.98942360002548,114.01200579991564,114.01200579991564,114.01200579991564,114.50909619999584,114.50909619999584,115.39008559996728,['m'],[1.3715459000086412],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910574,001,2024-07-31_14h39.54.205,final,2024.1.5,None,2024-07-31 14h39.57.809780 +0530,
images/10n.tiff,images/5n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,15,15,9,,,,,,,,,,,,,,,,,115.40184329997282,,,,,,,,,115.39110070001334,115.40184329997282,115.89530680002645,115.89533389999997,115.90850439993665,116.09527689998504,116.09530479996465,116.11575549992267,116.11575549992267,116.11575549992267,116.61500609992072,116.61500609992072,118.36244719999377,['m'],[2.2360988999716938],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910574,001,2024-07-31_14h39.54.205,final,2024.1.5,None,2024-07-31 14h39.57.809780 +0530,
images/4n.tiff,images/5n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,16,16,16,,,,,,,,,,,,,,,,,118.37430209992453,,,,,,,,,118.36345039994922,118.37430209992453,118.86773559998255,118.86778610001784,118.88092509994749,119.06765310000628,119.06767779996153,119.08574949996546,119.08574949996546,119.08574949996546,119.58718749997206,119.58718749997206,121.77454969997052,['m'],[2.681985600036569],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910574,001,2024-07-31_14h39.54.205,final,2024.1.5,None,2024-07-31 14h39.57.809780 +0530,
images/5n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,17,17,20,,,,,,,,,,,,,,,,,121.78650970000308,,,,,,,,,121.77558529993985,121.78650970000308,122.28002720000222,122.28005719999783,122.29323429998476,122.4799817999592,122.48001119995024,122.49821899994276,122.49821899994276,122.49821899994276,122.9994889999507,122.9994889999507,124.62691089999862,['m'],[2.116894799983129],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910574,001,2024-07-31_14h39.54.205,final,2024.1.5,None,2024-07-31 14h39.57.809780 +0530,
images/10n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",0,18,18,11,,,,,,,,,,,,,,,,,124.6388535000151,,,,,,,,,124.62790939991828,124.6388535000151,125.13256719999481,125.13259920000564,125.1455483000027,125.33235759998206,125.33238639996853,125.35049260000233,125.35049260000233,125.35049260000233,125.85209379997104,125.85209379997104,127.01303159992676,['z'],[1.657524999929592],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910574,001,2024-07-31_14h39.54.205,final,2024.1.5,None,2024-07-31 14h39.57.809780 +0530,
