face_images,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,instruct_resp.started,instructions.stopped,instruct_resp.keys,instruct_resp.rt,instruct_resp.duration,trial.started,image.started,valence_text.started,valence_slider.started,valence_text.stopped,valence_slider.stopped,arousal_text.started,arousal_slider.started,arousal_text.stopped,arousal_slider.stopped,emo_intense_text.started,emotional_intensity_slider.started,emo_intense_text.stopped,emotional_intensity_slider.stopped,familiar_text.started,familiarity_slider.started,familiar_text.stopped,familiarity_slider.stopped,emo_express_text.started,emotion_express_slider.started,emo_express_text.stopped,trial.stopped,valence_slider.response,valence_slider.rt,arousal_slider.response,arousal_slider.rt,emotional_intensity_slider.response,emotional_intensity_slider.rt,familiarity_slider.response,familiarity_slider.rt,emotion_express_slider.response,emotion_express_slider.rt,end.started,text_2.started,text_2.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.013636499992571771,0.016145400004461408,0.016145400004461408,2.4552981999877375,space,2.4291017999930773,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2024-08-03_15h47.18.208,2nd_exp,2024.1.5,None,2024-08-03 15h47.41.153853 +0530,
images/5n.tiff,0,0,0,5,2.6367936999886297,,,,,,,,,2.459878399997251,2.6367936999886297,2.6367936999886297,2.6367936999886297,15.180195799999638,15.180195799999638,15.180195799999638,15.180195799999638,19.392129599989858,19.392129599989858,19.392129599989858,19.392129599989858,21.857870999985607,21.857870999985607,21.857870999985607,21.857870999985607,26.922900400008075,26.922900400008075,26.922900400008075,26.922900400008075,33.02459409998846,32.88689749999321,3.0,12.680332999996608,1.0,16.85210729998653,2.0,19.29232080001384,4.0,24.33204450001358,3.0,30.27541440000641,,,,,,001,2024-08-03_15h47.18.208,2nd_exp,2024.1.5,None,2024-08-03 15h47.41.153853 +0530,
images/5.tiff,0,1,1,3,33.02459409998846,,,,,,,,,32.88730850000866,33.02459409998846,33.02459409998846,33.02459409998846,37.545895599992946,37.545895599992946,37.545895599992946,37.545895599992946,41.55799569998635,41.55799569998635,41.55799569998635,41.55799569998635,44.34381900000153,44.34381900000153,44.34381900000153,44.34381900000153,49.03548469999805,49.03548469999805,49.03548469999805,49.03548469999805,51.283299700007774,51.14758590000565,1.0,4.6231365999847185,1.0,8.599577200016938,5.0,11.36050010001054,1.0,16.03376710001612,2.0,18.130567700020038,,,,,,001,2024-08-03_15h47.18.208,2nd_exp,2024.1.5,None,2024-08-03 15h47.41.153853 +0530,
images/4n.tiff,0,2,2,2,51.283299700007774,,,,,,,,,51.14785959999426,51.283299700007774,51.283299700007774,51.283299700007774,54.873669199994765,54.873669199994765,54.873669199994765,54.873669199994765,57.059452499990584,57.059452499990584,57.059452499990584,57.059452499990584,59.96505169998272,59.96505169998272,59.96505169998272,59.96505169998272,63.32421200000681,63.32421200000681,63.32421200000681,63.32421200000681,66.1707396999991,66.03571880000527,4.0,3.6917186000209767,1.0,5.843027199996868,4.0,8.723684700002195,5.0,12.063301599991973,4.0,14.76081060001161,,,,,,001,2024-08-03_15h47.18.208,2nd_exp,2024.1.5,None,2024-08-03 15h47.41.153853 +0530,
images/18h.tiff,0,3,3,10,66.1707396999991,,,,,,,,,66.03599000000395,66.1707396999991,66.1707396999991,66.1707396999991,68.5889368999924,68.5889368999924,68.5889368999924,68.5889368999924,72.94751999998698,72.94751999998698,72.94751999998698,72.94751999998698,75.9865094999841,75.9865094999841,75.9865094999841,75.9865094999841,78.14585209998768,78.14585209998768,78.14585209998768,78.14585209998768,80.49800789999426,80.36434400000144,5.0,2.520576799986884,4.0,6.844896900001913,6.0,9.858934599993518,6.0,11.99832789998618,1.0,14.20219989999896,,,,,,001,2024-08-03_15h47.18.208,2nd_exp,2024.1.5,None,2024-08-03 15h47.41.153853 +0530,
images/10.tiff,0,4,4,6,80.49800789999426,,,,,,,,,80.36461389999022,80.49800789999426,80.49800789999426,80.49800789999426,83.54419580000103,83.54419580000103,83.54419580000103,83.54419580000103,86.64975290000439,86.64975290000439,86.64975290000439,86.64975290000439,95.27353249999578,95.27353249999578,95.27353249999578,95.27353249999578,101.65817529999185,101.65817529999185,101.65817529999185,101.65817529999185,107.5020949000027,107.36862079999992,1.0,3.146521600021515,1.0,6.218470000021625,6.0,14.817087799980072,2.0,21.18221969998558,2.0,26.878288200008683,,,,,,001,2024-08-03_15h47.18.208,2nd_exp,2024.1.5,None,2024-08-03 15h47.41.153853 +0530,
images/4h.tiff,0,5,5,1,107.5020949000027,,,,,,,,,107.36888049999834,107.5020949000027,107.5020949000027,107.5020949000027,109.868945299997,109.868945299997,109.868945299997,109.868945299997,112.66770130000077,112.66770130000077,112.66770130000077,112.66770130000077,115.74702589999652,115.74702589999652,115.74702589999652,115.74702589999652,117.38634689999162,117.38634689999162,117.38634689999162,117.38634689999162,119.53922129998682,119.40556779998587,5.0,2.4666625000245403,3.0,5.232719599996926,5.0,8.286773999978323,6.0,9.907125700003235,1.0,11.910654100007378,,,,,,001,2024-08-03_15h47.18.208,2nd_exp,2024.1.5,None,2024-08-03 15h47.41.153853 +0530,
images/18.tiff,0,6,6,9,119.53922129998682,,,,,,,,,119.40583440000773,119.53922129998682,119.53922129998682,119.53922129998682,122.26473090000218,122.26473090000218,122.26473090000218,122.26473090000218,124.66392190000624,124.66392190000624,124.66392190000624,124.66392190000624,127.98282060000929,127.98282060000929,127.98282060000929,127.98282060000929,130.9285133999947,130.9285133999947,130.9285133999947,130.9285133999947,132.77374609999242,132.64035430000513,1.0,2.8258295000123326,1.0,5.19103030001861,6.0,8.485196499997983,1.0,11.412600799987558,2.0,13.109258000011323,,,,,,001,2024-08-03_15h47.18.208,2nd_exp,2024.1.5,None,2024-08-03 15h47.41.153853 +0530,
images/10h.tiff,0,7,7,7,132.77374609999242,,,,,,,,,132.6406241999939,132.77374609999242,132.77374609999242,132.77374609999242,135.1138659999997,135.1138659999997,135.1138659999997,135.1138659999997,143.0311275999993,143.0311275999993,143.0311275999993,143.0311275999993,146.07016569998814,146.07016569998814,146.07016569998814,146.07016569998814,151.21504849998746,151.21504849998746,151.21504849998746,151.21504849998746,153.43409840000095,153.30024559999583,5.0,2.439940899988869,3.0,10.324020400003064,5.0,13.337949700013269,5.0,18.463988800009247,1.0,20.534193700004835,,,,,,001,2024-08-03_15h47.18.208,2nd_exp,2024.1.5,None,2024-08-03 15h47.41.153853 +0530,
images/4.tiff,0,8,8,0,153.43409840000095,,,,,,,,,153.3005113999825,153.43409840000095,153.43409840000095,153.43409840000095,155.52042680000886,155.52042680000886,155.52042680000886,155.52042680000886,158.70598920001066,158.70598920001066,158.70598920001066,158.70598920001066,160.9586074000108,160.9586074000108,160.9586074000108,160.9586074000108,165.0239394000091,165.0239394000091,165.0239394000091,165.0239394000091,167.41562839999096,167.2822566999821,1.0,2.1873562000109814,1.0,5.339111800014507,5.0,7.566634600021644,2.0,11.613262600003509,2.0,13.856489799974952,,,,,,001,2024-08-03_15h47.18.208,2nd_exp,2024.1.5,None,2024-08-03 15h47.41.153853 +0530,
